Freq/Channel,Start,Stop,Min Amp,Peak Amp,CFAR Low,CFAR High,message start
6,671484380330354,671484380339354,16932,26629,188,377,669531252194422.0
30,671484380343255,671484380352922,19619,24887,80,283,669531252194422.0
41,671484380356505,671484380365755,18636,27111,90,286,669531252194422.0
14,671484380368891,671484380378391,19358,26437,108,307,669531252194422.0
36,671484380382505,671484380391672,19337,25784,73,265,669531252194422.0
3,671484380395937,671484380404687,15575,26927,115,297,669531252194422.0
25,671484380408505,671484380417755,16177,25576,139,335,669531252194422.0
45,671484380421505,671484380430588,17284,25010,80,269,669531252194422.0
5,671484380434187,671484380443687,19815,25697,104,304,669531252194422.0
26,671484380447505,671484380456755,15843,27525,125,318,669531252194422.0
39,671484380460755,671484380469922,18238,25671,87,279,669531252194422.0
3,671484380473104,671484380482687,16544,27101,83,283,669531252194422.0
16,671484380485891,671484380495057,17563,25030,192,384,669531252194422.0
34,671484380499505,671484380508755,17925,27193,83,279,669531252194422.0
7,671484380512104,671484380521687,18490,26811,108,311,669531252194422.0
21,671484380525338,671484380534922,17648,27834,94,297,669531252194422.0
36,671484380538922,671484380547672,18778,25691,94,279,669531252194422.0
5,671484380551104,671484380560354,17437,26919,104,300,669531252194422.0
21,671484380564422,671484380574005,20062,26387,108,307,669531252194422.0
35,671484380577588,671484380586838,16671,29333,87,283,669531252194422.0
2,671484380590604,671484380599354,18840,25737,111,293,669531252194422.0
15,671484380603141,671484380612224,17708,27941,286,479,669531252194422.0
29,671484380616338,671484380625755,18140,26724,80,279,669531252194422.0
0,671484380629937,671484380638521,19213,26967,139,318,669531252194422.0
17,671484380641724,671484380651224,18770,26527,122,321,669531252194422.0
29,671484380655505,671484380664922,18709,27066,115,311,669531252194422.0
40,671484380668505,671484380677838,16085,28037,94,290,669531252194422.0
2,671484380681354,671484380690354,18470,28645,122,311,669531252194422.0
3,671484380682104,671484380691021,9116,22322,129,318,669531252194422.0
19,671484380694505,671484380703755,19662,26351,143,339,669531252194422.0
30,671484380707338,671484380716922,16301,27292,83,283,669531252194422.0
49,671484380720588,671484380729838,19203,25759,90,286,669531252194422.0
20,671484380733422,671484380742922,19214,24867,139,339,669531252194422.0
37,671484380746588,671484380755672,17623,27043,94,286,669531252194422.0
2,671484380759937,671484380768604,19096,28379,129,311,669531252194422.0
17,671484380771641,671484380781224,17695,25879,111,311,669531252194422.0
38,671484380786172,671484380794672,17329,26499,111,290,669531252194422.0
0,671484380798937,671484380807521,16927,27654,136,314,669531252194422.0
21,671484380811505,671484380820838,18145,25658,153,349,669531252194422.0
45,671484380824588,671484380833922,16577,26447,97,293,669531252194422.0
12,671484380837187,671484380846354,19015,25875,118,311,669531252194422.0
28,671484380850505,671484380859755,16937,27350,90,283,669531252194422.0
46,671484380863672,671484380872838,17110,27975,87,279,669531252194422.0
13,671484380876187,671484380885687,17279,27196,129,328,669531252194422.0
38,671484380889588,671484380898755,16353,26609,80,272,669531252194422.0
4,671484380902937,671484380911354,20559,25546,136,311,669531252194422.0
27,671484380915422,671484380924755,17165,27669,87,283,669531252194422.0
40,671484380928588,671484380937755,18925,25773,80,272,669531252194422.0
1,671484380941187,671484380950271,16008,28037,104,293,669531252194422.0
17,671484380953641,671484380963391,17460,26991,101,307,669531252194422.0
30,671484380967338,671484380976838,16773,25333,80,279,669531252194422.0
47,671484380980505,671484380989755,17023,26567,73,265,669531252194422.0
21,671484380993422,671484381002922,17034,26528,104,304,669531252194422.0
44,671484381006505,671484381015755,17074,26144,83,276,669531252194422.0
8,671484381019104,671484381028687,16546,29027,104,304,669531252194422.0
27,671484381032338,671484381041755,19297,25624,94,290,669531252194422.0
37,671484381046088,671484381054672,15547,27399,97,276,669531252194422.0
3,671484381058937,671484381067687,16350,26764,118,304,669531252194422.0
17,671484381070974,671484381080224,17316,27692,174,370,669531252194422.0
34,671484381085255,671484381093922,19583,25793,104,286,669531252194422.0
1,671484381097937,671484381106354,16790,28109,122,300,669531252194422.0
26,671484381110588,671484381119922,19126,26742,104,300,669531252194422.0
47,671484381123505,671484381132672,19460,26077,83,276,669531252194422.0
11,671484381136271,671484381145521,15915,26519,171,363,669531252194422.0
21,671484381149422,671484381158838,17598,27605,111,307,669531252194422.0
35,671484381162922,671484381171755,18423,27281,115,300,669531252194422.0
0,671484381175937,671484381184604,17528,28854,157,339,669531252194422.0
14,671484381187807,671484381197391,17445,26706,104,304,669531252194422.0
39,671484381201505,671484381210588,16750,27093,76,269,669531252194422.0
50,671484381214922,671484381223588,19227,24700,136,318,669531252194422.0
23,671484381228672,671484381235005,571,1178,101,234,669531252194422.0
21,671484381228088,671484381236838,16681,25732,157,342,669531252194422.0
31,671484381240922,671484381249755,18761,27385,111,297,669531252194422.0
42,671484381253505,671484381262922,18537,26231,90,290,669531252194422.0
9,671484381266021,671484381275687,16381,28181,94,297,669531252194422.0
34,671484381279588,671484381288922,17876,26172,101,297,669531252194422.0
3,671484381292271,671484381301354,17085,26670,104,293,669531252194422.0
25,671484381306088,671484381314922,15417,26193,136,321,669531252194422.0
47,671484381318338,671484381327588,16882,27827,83,276,669531252194422.0
18,671484381330891,671484381340391,17670,25038,143,342,669531252194422.0
36,671484381344422,671484381353755,20011,24806,97,293,669531252194422.0
3,671484381357187,671484381366687,17309,26955,108,307,669531252194422.0
23,671484381370338,671484381379922,17577,26734,108,307,669531252194422.0
38,671484381383588,671484381392755,17279,26607,76,269,669531252194422.0
11,671484381396021,671484381405354,16455,27436,97,293,669531252194422.0
28,671484381409672,671484381418838,17610,27036,97,290,669531252194422.0
41,671484381422755,671484381431755,17219,29224,104,293,669531252194422.0
11,671484381435021,671484381444354,17184,26238,87,283,669531252194422.0
31,671484381448505,671484381457755,17476,27528,90,283,669531252194422.0
3,671484381461937,671484381470687,18195,26229,108,293,669531252194422.0
21,671484381474255,671484381484005,19102,26084,94,300,669531252194422.0
36,671484381487588,671484381496672,17489,25988,97,290,669531252194422.0
5,671484381500354,671484381509687,16611,26176,125,321,669531252194422.0
26,671484381513505,671484381522755,17307,26267,90,286,669531252194422.0
49,671484381527088,671484381535505,16676,27954,108,283,669531252194422.0
9,671484381539104,671484381548354,17474,26534,122,314,669531252194422.0
29,671484381553088,671484381561838,19772,26455,104,286,669531252194422.0
48,671484381565588,671484381574755,17889,27029,69,262,669531252194422.0
11,671484381578354,671484381587687,17132,25912,185,381,669531252194422.0
28,671484381591172,671484381600755,18393,26907,80,279,669531252194422.0
1,671484381604854,671484381613437,17848,26958,132,311,669531252194422.0
19,671484381617422,671484381626755,17341,27163,167,363,669531252194422.0
36,671484381630338,671484381639672,17596,25862,59,255,669531252194422.0
1,671484381643521,671484381652187,16325,27522,115,297,669531252194422.0
26,671484381656338,671484381665755,18136,26222,104,300,669531252194422.0
49,671484381669672,671484381678755,17002,26584,97,290,669531252194422.0
16,671484381681724,671484381691391,16534,26688,104,307,669531252194422.0
41,671484381695588,671484381704922,16373,27276,115,311,669531252194422.0
3,671484381708937,671484381717354,19590,25172,129,307,669531252194422.0
23,671484381721422,671484381730922,15568,26224,108,307,669531252194422.0
36,671484381734505,671484381743672,19623,25802,94,286,669531252194422.0
5,671484381747104,671484381756354,17925,25933,97,290,669531252194422.0
29,671484381760422,671484381769922,18644,26401,90,290,669531252194422.0
39,671484381773505,671484381782755,16688,27244,73,269,669531252194422.0
0,671484381786437,671484381795604,16933,27630,146,339,669531252194422.0
25,671484381799505,671484381808755,19152,25659,87,283,669531252194422.0
46,671484381812755,671484381821755,19493,26768,97,286,669531252194422.0
17,671484381824724,671484381834391,16622,27732,83,286,669531252194422.0
34,671484381838505,671484381847922,19349,26356,80,276,669531252194422.0
46,671484381851338,671484381860588,16348,29398,76,269,669531252194422.0
12,671484381864354,671484381873687,19214,26735,139,335,669531252194422.0
37,671484381877505,671484381886755,16186,26741,90,283,669531252194422.0
48,671484381890505,671484381899755,15790,27902,83,276,669531252194422.0
20,671484381903505,671484381912922,18188,25463,132,328,669531252194422.0
42,671484381916338,671484381925755,15434,28618,66,265,669531252194422.0
2,671484381929937,671484381938604,16380,29025,115,297,669531252194422.0
42,684453126170672,684453126179922,15581,26783,94,286,684453126170672.0
17,684453126182807,684453126192391,18578,27580,101,300,684453126170672.0
35,684453126196838,684453126205922,18990,26839,111,300,684453126170672.0
4,684453126209354,684453126218604,18472,27551,101,293,684453126170672.0
36,684453126222755,684453126232005,16850,25705,115,311,684453126170672.0
10,684453126235437,684453126244521,19290,26334,132,321,684453126170672.0
24,684453126248422,684453126258172,18178,28030,73,279,684453126170672.0
0,684453126261604,684453126270521,18424,27856,157,346,684453126170672.0
36,684453126275338,684453126283922,19527,25530,94,272,684453126170672.0
10,684453126287437,684453126296937,16314,26919,101,300,684453126170672.0
24,684453126300338,684453126310172,16421,26954,90,297,684453126170672.0
0,684453126314187,684453126322687,17126,26584,185,363,684453126170672.0
42,684453126326755,684453126335922,16020,28378,104,297,684453126170672.0
17,684453126338807,684453126348141,17983,27776,101,297,684453126170672.0
35,684453126352505,684453126362005,19818,27087,94,293,684453126170672.0
4,684453126365354,684453126374854,19160,27347,115,314,684453126170672.0
35,684453126378755,684453126387922,18228,28923,129,321,684453126170672.0
4,684453126391437,684453126400604,16883,27236,118,311,684453126170672.0
36,684453126405005,684453126413922,16636,27819,104,293,684453126170672.0
10,684453126417104,684453126426854,17589,28127,101,304,684453126170672.0
24,684453126430505,684453126440005,18936,25829,104,304,684453126170672.0
0,684453126443687,684453126452521,16504,27787,167,353,684453126170672.0
42,684453126456922,684453126465922,16728,26556,94,283,684453126170672.0
17,684453126468891,684453126478141,17784,28620,101,297,684453126170672.0
24,684453126482588,684453126492088,19157,26219,87,286,684453126170672.0
0,684453126496021,684453126504771,20099,26131,171,356,684453126170672.0
42,684453126508755,684453126517922,17270,26655,87,279,684453126170672.0
17,684453126520891,684453126530141,19846,26852,101,293,684453126170672.0
35,684453126534588,684453126544088,17638,27107,101,300,684453126170672.0
4,684453126547604,684453126556521,18600,27231,118,307,684453126170672.0
36,684453126560922,684453126569922,16985,27883,90,279,684453126170672.0
10,684453126573437,684453126582521,19256,26439,115,307,684453126170672.0
24,684453126586505,684453126596172,20358,25462,97,300,684453126170672.0
45,684453126599672,684453126608755,19516,24219,90,279,684453126170672.0
4,684453126612437,684453126621854,18113,25927,101,300,684453126170672.0
24,684453126625672,684453126635005,16857,27337,139,335,684453126170672.0
41,684453126638755,684453126647922,17635,27386,83,276,684453126170672.0
11,684453126651271,684453126660604,18325,26083,104,300,684453126170672.0
31,684453126664672,684453126674172,17423,26628,90,290,684453126170672.0
47,684453126677755,684453126686922,15539,25844,80,272,684453126170672.0
6,684453126690604,684453126699687,17816,27109,171,360,684453126170672.0
27,684453126703672,684453126712922,17480,27159,118,311,684453126170672.0
38,684453126716755,684453126725922,18760,25283,90,283,684453126170672.0
7,684453126729437,684453126738771,17835,26295,97,293,684453126170672.0
19,684453126742505,684453126752005,17583,26942,115,314,684453126170672.0
37,684453126755755,684453126764755,17603,26356,94,283,684453126170672.0
2,684453126768354,684453126777521,17764,27648,108,300,684453126170672.0
17,684453126780974,684453126790141,18167,26703,118,311,684453126170672.0
36,684453126794755,684453126803922,17492,25355,73,265,684453126170672.0
3,684453126807354,684453126816521,17372,27167,87,279,684453126170672.0
17,684453126820141,684453126829474,20046,26430,202,398,684453126170672.0
40,684453126833755,684453126843005,16113,26346,83,279,684453126170672.0
6,684453126846521,684453126855604,17846,27529,122,311,684453126170672.0
16,684453126859141,684453126868474,17755,28343,171,367,684453126170672.0
26,684453126872672,684453126882005,18272,26574,94,290,684453126170672.0
48,684453126885922,684453126894922,16524,28319,80,269,684453126170672.0
9,684453126898187,684453126907521,15996,28427,111,307,684453126170672.0
34,684453126912088,684453126920922,18996,28049,108,293,684453126170672.0
0,684453126924604,684453126933521,15999,28991,132,321,684453126170672.0
16,684453126936807,684453126946141,16636,27384,87,283,684453126170672.0
28,684453126950505,684453126960172,16501,26891,80,283,684453126170672.0
48,684453126963755,684453126972922,18652,25070,73,265,684453126170672.0
13,684453126976521,684453126985687,17478,26135,199,391,684453126170672.0
29,684453126989422,684453126999172,17536,27160,76,283,684453126170672.0
44,684453127003005,684453127012005,17715,27928,136,325,684453126170672.0
14,684453127014974,684453127024224,18730,25929,115,311,684453126170672.0
29,684453127028922,684453127037922,17317,25412,129,318,684453126170672.0
43,684453127042005,684453127050922,20150,24982,111,300,684453126170672.0
5,684453127054271,684453127063937,17526,26645,87,290,684453126170672.0
22,684453127067588,684453127077005,17063,26668,90,290,684453126170672.0
43,684453127081338,684453127089922,16486,28432,104,286,684453126170672.0
12,684453127093271,684453127102604,16719,28944,108,304,684453126170672.0
24,684453127106588,684453127116172,18388,26232,76,279,684453126170672.0
35,684453127119755,684453127129005,17262,28481,104,297,684453126170672.0
6,684453127132437,684453127141854,18817,28133,111,311,684453126170672.0
19,684453127146422,684453127155005,18757,28206,139,321,684453126170672.0
40,684453127158755,684453127168088,17962,26833,80,276,684453126170672.0
9,684453127171437,684453127180521,19788,24921,118,311,684453126170672.0
32,684453127184672,684453127193922,17087,27163,101,293,684453126170672.0
6,684453127197521,684453127206854,17783,27221,111,307,684453126170672.0
20,684453127211422,684453127220088,16590,28148,115,297,684453126170672.0
33,684453127224588,684453127230922,508,1113,90,223,684453126170672.0
31,684453127223672,684453127233172,16619,26309,101,300,684453126170672.0
47,684453127236755,684453127245922,16873,25473,73,265,684453126170672.0
7,684453127249521,684453127258521,16287,26981,164,353,684453126170672.0
17,684453127261974,684453127271474,16898,28256,129,328,684453126170672.0
39,684453127275755,684453127284922,16207,27676,97,290,684453126170672.0
0,684453127289187,684453127297687,18885,26180,171,349,684453126170672.0
11,684453127301354,684453127310854,17918,26750,83,283,684453126170672.0
26,684453127314672,684453127324172,17905,27560,115,314,684453126170672.0
36,684453127327588,684453127336922,15689,28127,94,290,684453126170672.0
3,684453127340271,684453127349854,19838,25638,90,293,684453126170672.0
21,684453127353588,684453127363172,16671,28087,97,300,684453126170672.0
40,684453127366755,684453127375922,18445,25133,87,279,684453126170672.0
1,684453127379521,684453127388521,19285,25874,132,321,684453126170672.0
17,684453127391891,684453127401141,19084,25749,94,286,684453126170672.0
28,684453127406588,684453127414088,531,1217,101,258,684453126170672.0
30,684453127405755,684453127415088,16900,26852,97,293,684453126170672.0
41,684453127418922,684453127427922,18261,26142,90,279,684453126170672.0
15,684453127431224,684453127440474,18254,28376,216,412,684453126170672.0
30,684453127444838,684453127454005,17090,26239,90,283,684453126170672.0
44,684453127457922,684453127466922,17401,27477,101,290,684453126170672.0
10,684453127470354,684453127479854,18652,26890,139,339,684453126170672.0
21,684453127484422,684453127493005,20077,25203,132,311,684453126170672.0
46,684453127496922,684453127505922,17722,27352,69,258,684453126170672.0
15,684453127509307,684453127518141,17417,26644,244,430,684453126170672.0
36,684453127522755,684453127531922,15585,28175,90,283,684453126170672.0
8,684453127535521,684453127544687,19105,26477,111,304,684453126170672.0
29,684453127548588,684453127558005,19716,26075,73,272,684453126170672.0
41,684453127561922,684453127570922,19086,28254,101,290,684453126170672.0
0,684453127575021,684453127583521,19663,25701,160,339,684453126170672.0
11,684453127587271,684453127596771,18539,27236,115,314,684453126170672.0
22,684453127600672,684453127610172,17097,27270,101,300,684453126170672.0
39,684453127613755,684453127622755,19230,25860,76,265,684453126170672.0
8,684453127626354,684453127635854,17850,29251,122,321,684453126170672.0
27,684453127639755,684453127649088,18101,28257,101,297,684453126170672.0
49,684453127652755,684453127661922,17286,27074,94,286,684453126170672.0
10,684453127665354,684453127674854,18430,27726,118,318,684453126170672.0
34,684453127678755,684453127688088,17289,28451,94,290,684453126170672.0
5,684453127691354,684453127700854,15913,27413,125,325,684453126170672.0
28,684453127704755,684453127713922,15685,27070,94,286,684453126170672.0
39,684453127718005,684453127726922,17050,28290,94,279,684453126170672.0
8,684453127730271,684453127739854,15414,28378,111,314,684453126170672.0
21,684453127743505,684453127753088,19181,26258,94,297,684453126170672.0
42,684453127756755,684453127765922,19234,24933,80,272,684453126170672.0
11,684453127769187,684453127778854,17166,27660,87,290,684453126170672.0
31,684453127782755,684453127792172,17910,27379,94,293,684453126170672.0
44,684453127795755,684453127804922,15601,28187,83,276,684453126170672.0
13,684453127808354,684453127817437,17988,25521,118,311,684453126170672.0
24,684453127821505,684453127831172,18837,27830,80,283,684453126170672.0
38,684453127834922,684453127843922,17630,28125,108,297,684453126170672.0
12,684453127847437,684453127856854,17521,26598,115,314,684453126170672.0
31,684453127860588,684453127870088,19743,25576,101,300,684453126170672.0
43,684453127873755,684453127882922,18370,26640,76,269,684453126170672.0
4,684453127886354,684453127895854,17583,27478,97,297,684453126170672.0
14,684453127899141,684453127908474,17253,26812,213,409,684453126170672.0
39,684453127912672,684453127921922,17887,26219,69,265,684453126170672.0
3,684453127925437,684453127934854,16742,27488,111,307,684453126170672.0
26,684453127938755,684453127947922,20350,25282,157,349,684453126170672.0
39,684453127951755,684453127960922,15810,28802,80,272,684453126170672.0
2,684453127964521,684453127973854,16910,28040,122,318,684453126170672.0
18,684453127977141,684453127986557,17901,26679,139,339,684453126170672.0
41,684453127990922,684453128000005,17516,25527,83,276,684453126170672.0
0,684453128003854,684453128012521,18163,28253,146,328,684453126170672.0
15,684453128016224,684453128025307,17959,28886,223,412,684453126170672.0
27,684453128029672,684453128039172,18329,26726,97,297,684453126170672.0
47,684453128042755,684453128052088,18991,26362,87,283,684453126170672.0
17,684453128054891,684453128064391,19170,27859,104,304,684453126170672.0
33,684453128068755,684453128078005,18311,25672,97,293,684453126170672.0
50,684453128081922,684453128090755,18032,26022,104,290,684453126170672.0
13,684453128094437,684453128103437,16251,28201,115,304,684453126170672.0
23,684453128107505,684453128117172,16804,26355,80,283,684453126170672.0
46,684453128120588,684453128129755,17257,26770,87,279,684453126170672.0
11,684453128133354,684453128142854,17823,26577,108,307,684453126170672.0
29,684453128146505,684453128156088,20550,25758,90,293,684453126170672.0
48,684453128159755,684453128169088,15578,27208,87,283,684453126170672.0
12,684453128172437,684453128181521,17244,28285,181,370,684453126170672.0
24,684453128185422,684453128195005,19194,27397,80,283,684453126170672.0
35,684453128199338,684453128207922,17645,28083,111,290,684453126170672.0
3,684453128211604,684453128220521,15992,27646,122,307,684453126170672.0
28,684453128224672,684453128234005,15543,25797,97,293,684453126170672.0
50,684453128237922,684453128247088,19273,25899,143,335,684453126170672.0
21,684453128250505,684453128260172,19322,26223,118,321,684453126170672.0
37,684453128263838,684453128272922,18285,24535,101,293,684453126170672.0
47,684453128276755,684453128285922,17113,27059,94,286,684453126170672.0
16,684453128288974,684453128298141,18741,26790,118,311,684453126170672.0
34,684453128302755,684453128311922,19701,25469,83,276,684453126170672.0
49,684453128316005,684453128324922,18904,26926,118,307,684453126170672.0
14,684453128327974,684453128337141,18032,27185,132,325,684453126170672.0
32,684453128341755,684453128351005,18254,27269,129,325,684453126170672.0
1,684453128354604,684453128363854,16824,27560,94,290,684453126170672.0
22,684453128367588,684453128377088,16608,27268,115,314,684453126170672.0
34,684453128380672,684453128389922,15702,28643,104,297,684453126170672.0
44,684453128393672,684453128403005,18617,27289,76,272,684453126170672.0
12,684453128406354,684453128415521,17817,28275,122,314,684453126170672.0
30,684453128419672,684453128429088,18635,26004,80,276,684453126170672.0
43,684453128433338,684453128442088,19193,25735,101,286,684453126170672.0
3,684453128445437,684453128454521,18362,26827,108,300,684453126170672.0
27,684453128459338,684453128467922,18684,27114,132,311,684453126170672.0
48,684453128471755,684453128480755,16328,27762,101,290,684453126170672.0
21,684453128484755,684453128494088,18343,27941,122,318,684453126170672.0
32,684453128497672,684453128507005,17395,28636,97,293,684453126170672.0
5,684453128510354,684453128519854,17500,26164,101,300,684453126170672.0
21,684453128523505,684453128533172,17645,26880,90,293,684453126170672.0
44,684453128536838,684453128545922,16380,27628,90,283,684453126170672.0
18,684453128548891,684453128558641,16327,26070,104,311,684453126170672.0
34,684453128563505,684453128570088,616,1245,76,216,684453126170672.0
32,684453128562755,684453128572088,16602,28683,80,276,684453126170672.0
47,684453128575755,684453128584922,15765,26816,66,258,684453126170672.0
19,684453128589422,684453128598005,17879,26309,160,339,684453126170672.0
34,684453128601672,684453128611005,16478,26942,94,290,684453126170672.0
3,684453128614437,684453128623854,18805,26174,115,314,684453126170672.0
26,684453128627672,684453128637005,17034,27832,132,328,684453126170672.0
49,684453128640922,684453128649922,20381,25850,101,290,684453126170672.0
11,684453128653521,684453128662521,19338,25713,108,297,684453126170672.0
36,684453128667338,684453128676005,19591,25597,94,276,684453126170672.0
6,684453128679354,684453128688854,16925,28439,111,311,684453126170672.0
24,684453128692672,684453128702088,20481,26177,115,311,684453126170672.0
37,684453128705755,684453128714922,15952,25890,90,283,684453126170672.0
4,684453128718354,684453128727854,19005,27277,94,293,684453126170672.0
27,684453128731672,684453128741005,16089,26737,87,283,684453126170672.0
37,684453128745338,684453128753922,17019,25806,104,283,684453126170672.0
11,684453128757354,684453128766604,17891,26251,122,314,684453126170672.0
35,684453128771338,684453128780088,19850,26661,111,293,684453126170672.0
48,684453128783755,684453128792922,16118,28025,94,286,684453126170672.0
13,684453128796521,684453128805437,17810,26974,157,346,684453126170672.0
27,684453128809505,684453128818922,15396,28164,80,279,684453126170672.0
0,684453128822271,684453128831521,17599,27654,101,297,684453126170672.0
18,684453128834724,684453128844141,17270,25662,108,307,684453126170672.0
41,684453128848755,684453128857922,19859,27300,80,272,684453126170672.0
9,684453128861354,684453128870521,17492,25841,125,318,684453126170672.0
30,684453128874755,684453128884172,16780,26924,104,300,684453126170672.0
44,684453128887755,684453128896922,18942,26283,101,293,684453126170672.0
6,684453128900604,684453128909521,17108,27331,122,311,684453126170672.0
31,684453128913672,684453128923088,17422,27830,94,290,684453126170672.0
47,684453128926755,684453128935755,19057,25523,83,272,684453126170672.0
21,684453128939422,684453128949172,19213,26533,76,279,684453126170672.0
42,684453128952755,684453128961922,17509,27185,87,279,684453126170672.0
12,684453128965437,684453128974604,18130,27147,129,321,684453126170672.0
30,684453128978505,684453128988005,19910,25090,83,283,684453126170672.0
44,684453128991755,684453129001005,17851,25907,90,283,684453126170672.0
4,684453129004354,684453129013604,18475,26182,115,307,684453126170672.0
20,684453129017672,684453129027172,19135,25366,153,353,684453126170672.0
45,684453129030755,684453129039922,17362,27355,97,290,684453126170672.0
19,684453129044422,684453129053172,16550,27685,157,339,684453126170672.0
40,684453129056755,684453129065922,18707,25073,80,272,684453126170672.0
5,684453129069354,684453129078521,16085,27944,101,293,684453126170672.0
28,684453129082672,684453129092172,16487,26824,104,304,684453126170672.0
46,684453129095838,684453129104922,16893,26021,108,297,684453126170672.0
13,684453129108437,684453129117854,18551,25421,129,328,684453126170672.0
35,684453129121672,684453129131005,18539,28632,73,269,684453126170672.0
0,684453129134521,684453129143521,16914,28935,139,328,684453126170672.0
20,684453129147838,684453129156838,17442,26505,181,370,684453126170672.0
38,684453129160922,684453129169922,18742,27207,94,283,684453126170672.0
6,684453129173271,684453129182521,19351,26840,97,290,684453126170672.0
18,684453129185974,684453129195141,17749,25835,122,314,684453126170672.0
39,684453129199755,684453129209088,16918,26876,73,269,684453126170672.0
0,684453129212687,684453129221521,17925,28384,146,332,684453126170672.0
24,684453129225672,684453129235088,17267,28469,118,318,684453126170672.0
45,684453129239005,684453129247838,16288,25888,97,283,684453126170672.0
13,684453129251437,684453129260854,16977,27054,195,391,684453126170672.0
35,684453129264672,684453129274005,19989,26313,76,272,684453126170672.0
7,684453129277354,684453129286604,17175,27462,108,300,684453126170672.0
25,684453129290588,684453129300088,16192,26958,101,300,684453126170672.0
42,684453129303755,684453129313005,15843,27058,80,276,684453126170672.0
10,684453129316271,684453129325854,17024,27272,104,307,684453126170672.0
27,684453129329755,684453129339088,16236,28296,104,300,684453126170672.0
42,684453129342755,684453129351922,18188,27115,87,279,684453126170672.0
10,684453129355354,684453129364854,17009,27461,111,311,684453126170672.0
35,684453129368755,684453129377922,18897,27426,101,293,684453126170672.0
50,684453129381922,684453129391088,15493,27926,115,307,684453126170672.0
22,684453129394505,684453129404005,17280,26582,101,300,684453126170672.0
35,684453129407922,684453129417005,19512,27018,104,297,684453126170672.0
7,684453129420187,684453129429854,17175,27092,111,314,684453126170672.0
21,684453129433505,684453129443005,19376,26298,83,283,684453126170672.0
35,684453129447338,684453129455922,20047,26044,108,290,684453126170672.0
6,684453129459521,684453129468604,17098,28030,111,300,684453126170672.0
17,684453129472057,684453129481141,17592,26019,143,332,684453126170672.0
29,684453129485672,684453129495005,18792,28236,97,293,684453126170672.0
0,684453129498604,684453129507687,19293,27302,115,304,684453126170672.0
10,684453129511271,684453129520937,19623,26075,101,304,684453126170672.0
32,684453129524755,684453129534005,18483,27014,104,300,684453126170672.0
5,684453129537271,684453129546687,17345,27239,108,304,684453126170672.0
15,684453129551057,684453129557307,664,1264,174,307,684453126170672.0
17,684453129550141,684453129559141,18503,25040,129,318,684453126170672.0
40,684453129563755,684453129572922,19331,25827,87,279,684453126170672.0
50,684453129576922,684453129585922,18087,25999,108,297,684453126170672.0
10,684453129589271,684453129598854,17937,27012,101,304,684453126170672.0
26,684453129602588,684453129612005,17169,27339,104,300,684453126170672.0
40,684453129615755,684453129624755,18204,26334,87,276,684453126170672.0
11,684453129628187,684453129637437,18031,25848,90,286,684453126170672.0
34,684453129641755,684453129650922,18060,26937,80,272,684453126170672.0
7,684453129654271,684453129663604,17779,26266,90,286,684453126170672.0
18,684453129667057,684453129676391,17331,27085,111,307,684453126170672.0
40,684453129680922,684453129689755,18843,25752,90,276,684453126170672.0
0,684453129693437,684453129702521,18888,26933,125,314,684453126170672.0
11,684453129706437,684453129715521,17526,25653,115,304,684453126170672.0
27,684453129719672,684453129728922,17188,28033,104,297,684453126170672.0
49,684453129732755,684453129741922,17454,25902,90,283,684453126170672.0
12,684453129745521,684453129754854,17575,28872,129,325,684453126170672.0
23,684453129758588,684453129768172,18227,26875,83,286,684453126170672.0
39,684453129771755,684453129780922,16779,26713,87,279,684453126170672.0
8,684453129784271,684453129793854,19467,27414,87,290,684453126170672.0
21,684453129798422,684453129807088,17077,26584,111,293,684453126170672.0
31,684453129810505,684453129820005,17083,26808,94,293,684453126170672.0
41,684453129823755,684453129832922,18489,26807,108,300,684453126170672.0
10,684453129836521,684453129845937,19831,27615,122,321,684453126170672.0
26,684453129849588,684453129859005,18177,27064,87,283,684453126170672.0
50,684453129862838,684453129872088,15820,27106,118,311,684453126170672.0
13,684453129875437,684453129884521,18275,25814,139,332,684453126170672.0
38,684453129888755,684453129897755,19659,26135,94,283,684453126170672.0
9,684453129901354,684453129910521,17395,26050,94,286,684453126170672.0
22,684453129914672,684453129923838,16373,28248,122,314,684453126170672.0
47,684453129928338,684453129936755,17009,27098,83,262,684453126170672.0
16,684453129940057,684453129949474,17892,26321,104,304,684453126170672.0
37,684453129953755,684453129962922,19393,24403,97,290,684453126170672.0
50,684453129966755,684453129975922,15829,26929,111,304,684453126170672.0
14,684453129978974,684453129988141,18808,25114,104,297,684453126170672.0
36,684453129992588,684453130002005,17789,26289,87,283,684453126170672.0
10,684453130005354,684453130014521,18346,27082,108,300,684453126170672.0
34,684453130018755,684453130027922,18590,25873,90,283,684453126170672.0
1,684453130031437,684453130040521,16678,26144,118,311,684453126170672.0
18,684453130043807,684453130053474,16993,27209,97,300,684453126170672.0
36,684453130057755,684453130066922,16414,26676,80,272,684453126170672.0
49,684453130071338,684453130079755,18169,27222,97,272,684453126170672.0
16,684453130082974,684453130092474,16536,28957,108,307,684453126170672.0
37,684453130096755,684453130105922,17799,24812,97,290,684453126170672.0
9,684453130109354,684453130118521,17232,25866,104,297,684453126170672.0
34,684453130122755,684453130132005,18431,26856,94,290,684453126170672.0
7,684453130135437,684453130144604,19164,26178,104,297,684453126170672.0
